name,latitude,longitude,weight
id_745,-1.2652047,36.8573593,1
id_746,-1.2654908,36.8575371,1
id_747,-1.2605328,36.8652185,1
id_748,-1.262266,36.8501481,1
id_749,-1.2542578,36.8589623,1
id_750,-1.2559436,36.8609509,1
id_751,-1.2605788,36.874025,1
id_752,-1.2625881,36.8653954,1
id_753,-1.2625744,36.8654015,1
id_754,-1.2648096,36.8582172,1
id_755,-1.2617765,36.8618609,1
id_756,-1.2614276,36.8610521,1
id_757,-1.2633745,36.8616324,1
id_758,-1.254862,36.8591679,1
id_759,-1.2613521,36.8397502,1
id_760,-1.2537901,36.8591964,1
id_761,-1.3004895,36.8198221,1
id_762,-1.2673373,36.8170669,1
id_763,-1.2667172,36.8224711,1
id_764,-1.3164763,36.8153782,1
id_765,-1.3166479,36.8157484,1
id_766,-1.3167927,36.8158745,1
id_767,-1.2854209,36.8186371,1
id_768,-1.3003124,36.8235746,1
id_769,-1.2837593,36.8872446,1
id_770,-1.2832016,36.8797891,1
id_771,-1.2794691,36.8783756,1
id_772,-1.27887,36.8776154,1
id_773,-1.2727465,36.9129214,1
id_774,-1.2843916,36.8255869,1
id_775,-1.2727213,36.811254,1
id_776,-1.2728166,36.8113179,1
id_777,-1.2545455,36.8872415,1
id_778,-1.3259291,36.8325227,1
id_779,-1.3192743,36.8173637,1
id_780,-1.3163079,36.8151721,1
id_781,-1.2916903,36.8256164,1
id_782,-1.3033311,36.8103757,1
id_783,-1.2841627,36.8211451,1
id_784,-1.2783536,36.8172112,1
id_785,-1.3125637,36.8167386,1
id_786,-1.3218923,36.8271564,1
id_787,-1.2967889,36.8139493,1
id_788,-1.2794341,36.8501366,1
id_789,-1.2633569,36.8578927,1
id_790,-1.3242858,36.8325945,1
id_791,-1.3244305,36.8323911,1
id_792,-1.3248464,36.8319629,1
id_793,-1.3246739,36.8321446,1
id_794,-1.2629019,36.8641729,1
id_795,-1.3051269,36.8197318,1
id_796,-1.2859425,36.8204653,1
id_797,-1.2933003,36.8102703,1
id_798,-1.2979189,36.8136033,1
id_799,-1.3062773,36.8725897,1
id_800,-1.2861787,36.8192575,1
id_801,-1.2859416,36.8195243,1
id_802,-1.2861252,36.8193957,1
id_803,-1.2845614,36.8138007,1
id_804,-1.2596864,36.8342747,1
id_805,-1.2606154,36.8369807,1
id_806,-1.2638018,36.8608511,1
id_807,-1.3130876,36.8116386,1
id_808,-1.2858244,36.8251796,1
id_809,-1.2860965,36.8232406,1
id_810,-1.285841,36.8234747,1
id_811,-1.2871814,36.8246108,1
id_812,-1.2930564,36.8117306,1
id_813,-1.2928418,36.8115669,1
id_814,-1.2782772,36.8301523,1
id_815,-1.2853665,36.8266764,1
id_816,-1.3252366,36.8326844,1
id_817,-1.2580874,36.8186446,1
id_818,-1.2584683,36.8182644,1
id_819,-1.2608778,36.8208086,1
id_820,-1.2625135,36.8226654,1
id_821,-1.2567942,36.8241977,1
id_822,-1.2668948,36.8223896,1
id_823,-1.2678235,36.8200232,1
id_824,-1.2677003,36.8191238,1
id_825,-1.2599628,36.8349747,1
id_826,-1.2679585,36.8340183,1
id_827,-1.3175543,36.8159338,1
id_828,-1.3121609,36.8168874,1
id_829,-1.3051039,36.8237344,1
id_830,-1.2999243,36.8217285,1
id_831,-1.3001523,36.8217415,1
id_832,-1.3042579,36.8195042,1
id_833,-1.3049417,36.8205203,1
id_834,-1.3032388,36.8215722,1
id_835,-1.3011518,36.8230996,1
id_836,-1.2995402,36.8202174,1
id_837,-1.2997778,36.8198982,1
id_838,-1.2993383,36.8200252,1
id_839,-1.3027654,36.8212743,1
id_840,-1.3039803,36.8136958,1
id_841,-1.3030472,36.8107255,1
id_842,-1.3014282,36.8120947,1
id_843,-1.3020109,36.8108441,1
id_844,-1.3019197,36.8123649,1
id_845,-1.3008836,36.8157106,1
id_846,-1.3008994,36.8155997,1
id_847,-1.2997876,36.8153258,1
id_848,-1.299544,36.8145227,1
id_849,-1.3001869,36.814076,1
id_850,-1.3001235,36.8137244,1
id_851,-1.3003357,36.8138163,1
id_852,-1.3011242,36.8152101,1
id_853,-1.2990911,36.8142344,1
id_854,-1.2991291,36.8132588,1
id_855,-1.2995218,36.8140507,1
id_856,-1.2990278,36.8138828,1
id_857,-1.297761,36.8129864,1
id_858,-1.2984084,36.81234,1
id_859,-1.2958293,36.8126728,1
id_860,-1.2937106,36.812508,1
id_861,-1.2932799,36.8135502,1
id_862,-1.2924629,36.8131669,1
id_863,-1.2916237,36.8141586,1
id_864,-1.2915223,36.8147761,1
id_865,-1.291991,36.814963,1
id_866,-1.29313,36.8134187,1
id_867,-1.2935079,36.8135154,1
id_868,-1.2931596,36.8160717,1
id_869,-1.2933715,36.8126771,1
id_870,-1.2944643,36.8125841,1
id_871,-1.2944928,36.8131447,1
id_872,-1.2946354,36.81247,1
id_873,-1.299934,36.8111785,1
id_874,-1.2985835,36.8114235,1
id_875,-1.2961109,36.8152628,1
id_876,-1.2996562,36.8150348,1
id_877,-1.2985133,36.8156388,1
id_878,-1.2959466,36.8179058,1
id_879,-1.2987703,36.8162657,1
id_880,-1.2911213,36.8114217,1
id_881,-1.291192,36.8113956,1
id_882,-1.2913215,36.8115511,1
id_883,-1.2933545,36.8118161,1
id_884,-1.2922794,36.8121858,1
id_885,-1.2920115,36.8111383,1
id_886,-1.2912568,36.8108733,1
id_887,-1.2921316,36.8111968,1
id_888,-1.2898368,36.8120164,1
id_889,-1.2899908,36.8121673,1
id_890,-1.2904652,36.81185,1
id_891,-1.2858794,36.8262365,1
id_892,-1.274915,36.8311375,1
id_893,-1.2904733,36.8462133,1
id_894,-1.2790516,36.8511384,1
id_895,-1.2952669,36.8448557,1
id_896,-1.2945615,36.8508978,1
id_897,-1.2979853,36.8679906,1
id_898,-1.2844387,36.8597983,1
id_899,-1.2757375,36.8259497,1
id_900,-1.2826633,36.8230504,1
id_901,-1.2678018,36.8113062,1
id_902,-1.2716235,36.820325,1
id_903,-1.2810964,36.8171809,1
id_904,-1.281965,36.815745,1
id_905,-1.2840375,36.8179779,1
id_906,-1.2835382,36.8176042,1
id_907,-1.2827491,36.8179384,1
id_908,-1.2836738,36.8183832,1
id_909,-1.309838,36.8563389,1
id_910,-1.3077083,36.8569137,1
id_911,-1.3086777,36.8608437,1
id_912,-1.2815173,36.8251773,1
id_913,-1.2840767,36.8252734,1
id_914,-1.2816044,36.8178286,1
id_915,-1.2820393,36.8213899,1
id_916,-1.2814405,36.8208429,1
id_917,-1.284206,36.8206009,1
id_918,-1.2860477,36.8226326,1
id_919,-1.2856303,36.8224344,1
id_920,-1.2845511,36.8206143,1
id_921,-1.2823497,36.8211081,1
id_922,-1.2830841,36.8181108,1
id_923,-1.2802965,36.8186139,1
id_924,-1.2871401,36.8215488,1
id_925,-1.2823479,36.8232481,1
id_926,-1.2824015,36.8233044,1
id_927,-1.2856891,36.8233339,1
id_928,-1.285917,36.8230898,1
id_929,-1.2856167,36.8223468,1
id_930,-1.2856811,36.8236048,1
id_931,-1.2850804,36.8246616,1
id_932,-1.2839702,36.8232078,1
id_933,-1.2839005,36.823299,1
id_934,-1.2839836,36.8232561,1
id_935,-1.2831792,36.8224514,1
id_936,-1.2830371,36.822202,1
id_937,-1.2837018,36.822318,1
id_938,-1.2843239,36.8210091,1
id_939,-1.2847791,36.821524,1
id_940,-1.284837,36.8215365,1
id_941,-1.2853492,36.8205678,1
id_942,-1.2859616,36.8203775,1
id_943,-1.2821056,36.8193918,1
id_944,-1.2857605,36.821154,1
id_945,-1.2863078,36.8209797,1
id_946,-1.2859185,36.8220422,1
id_947,-1.2862071,36.8210368,1
id_948,-1.2851237,36.8195333,1
id_949,-1.2849669,36.8183765,1
id_950,-1.2847231,36.8189259,1
id_951,-1.2845576,36.8188022,1
id_952,-1.2844525,36.819203,1
id_953,-1.2869568,36.819236,1
id_954,-1.2888146,36.8257127,1
id_955,-1.2889849,36.8252198,1
id_956,-1.2911835,36.8230366,1
id_957,-1.2910954,36.8230683,1
id_958,-1.289761,36.8234312,1
id_959,-1.2904051,36.8242254,1
id_960,-1.2872908,36.8262017,1
id_961,-1.2876204,36.8263605,1
id_962,-1.287923,36.825857,1
id_963,-1.2869673,36.8267156,1
id_964,-1.2889162,36.8227433,1
id_965,-1.2877163,36.8256323,1
id_966,-1.2883634,36.8260353,1
id_967,-1.2889721,36.8249329,1
id_968,-1.2897056,36.8245175,1
id_969,-1.2909368,36.8252434,1
id_970,-1.2872846,36.8244096,1
id_971,-1.3050269,36.8391551,1
id_972,-1.3010364,36.8252577,1
id_973,-1.3009277,36.8254459,1
id_974,-1.2714037,36.9184132,1
id_975,-1.2873224,36.8187806,1
id_976,-1.311401,36.8686981,1
id_977,-1.3103768,36.8743511,1
id_978,-1.2668518,36.8500546,1
id_979,-1.2656931,36.8592079,1
id_980,-1.3306555,36.9240238,1
id_981,-1.3306859,36.9238174,1
id_982,-1.2834974,36.8183619,1
id_983,-1.3279991,36.8941246,1
id_984,-1.2939074,36.8112792,1
id_985,-1.2978699,36.813085,1
id_986,-1.2675516,36.9056199,1
id_987,-1.3104708,36.8480651,1
id_988,-1.313324,36.8540249,1
id_989,-1.3190374,36.8363368,1
id_990,-1.3239257,36.8438832,1
id_991,-1.3262767,36.8482464,1
id_992,-1.3270921,36.8497882,1
id_993,-1.3270009,36.8499633,1
id_994,-1.3276856,36.8533589,1
id_995,-1.3288813,36.8527191,1
id_996,-1.3302129,36.8649596,1
id_997,-1.3298642,36.8666199,1
id_998,-1.3300144,36.8661076,1
id_999,-1.3300439,36.865952,1
id_1000,-1.3296846,36.8683353,1
id_1001,-1.3315509,36.8663007,1
id_1002,-1.3363293,36.8659628,1
id_1003,-1.3310118,36.8709352,1
id_1004,-1.3348254,36.8771472,1
id_1005,-1.3374001,36.8935547,1
id_1006,-1.2645234,36.8114972,1
id_1007,-1.2559069,36.8568454,1
id_1008,-1.2680478,36.8200709,1
id_1009,-1.2570352,36.8258197,1
id_1010,-1.3006698,36.8251155,1
id_1011,-1.3096868,36.9132836,1
id_1012,-1.3082312,36.9128548,1
id_1013,-1.3083808,36.9120122,1
id_1014,-1.3077946,36.9035061,1
id_1015,-1.3220525,36.8994239,1
id_1016,-1.3216223,36.8989006,1
id_1017,-1.3030625,36.8884886,1
id_1018,-1.3002343,36.8892963,1
id_1019,-1.2971732,36.8919197,1
id_1020,-1.2808941,36.9053207,1
id_1021,-1.2826798,36.8795465,1
id_1022,-1.2953701,36.8873731,1
id_1023,-1.2627647,36.8106074,1
id_1024,-1.2826665,36.8791572,1
id_1025,-1.3005838,36.8341787,1
id_1026,-1.272324,36.9110142,1
id_1027,-1.2705923,36.9133442,1
id_1028,-1.2699877,36.9135303,1
id_1029,-1.2689128,36.9139512,1
id_1030,-1.3272288,36.8291377,1
id_1031,-1.2851454,36.8194964,1
id_1032,-1.3102496,36.9278858,1
id_1033,-1.3148397,36.9259604,1
id_1034,-1.3099894,36.8560903,1
id_1035,-1.2537421,36.8810552,1
id_1036,-1.3078117,36.8213099,1
id_1037,-1.2851592,36.8195029,1
id_1038,-1.3025966,36.856621,1
id_1039,-1.3188563,36.8736475,1
id_1040,-1.3186731,36.8737461,1
id_1041,-1.3008841,36.8883189,1
id_1042,-1.2624913,36.86443,1
id_1043,-1.2657867,36.8456917,1
id_1044,-1.2650367,36.845025,1
id_1045,-1.2636633,36.8547133,1
id_1046,-1.2657317,36.8454883,1
id_1047,-1.2653167,36.845335,1
id_1048,-1.263655,36.857965,1
id_1049,-1.2561409,36.8322306,1
id_1050,-1.2669721,36.844207,1
id_1051,-1.2658623,36.8546783,1
id_1052,-1.2673567,36.8444117,1
id_1053,-1.2624033,36.8530267,1
id_1054,-1.2646533,36.8509533,1
id_1055,-1.2625567,36.8527317,2
id_1056,-1.2637617,36.8546183,1
id_1057,-1.263665,36.8546233,1
id_1058,-1.2646417,36.8451533,1
id_1059,-1.2618017,36.8587367,1
id_1060,-1.2636,36.8579,1
id_1061,-1.2611645,36.8627429,1
id_1062,-1.2585833,36.8617433,1
id_1063,-1.2580809,36.8179013,1
id_1064,-1.2589272,36.8643022,1
id_1065,-1.2653666,36.84421,1
id_1066,-1.2658106,36.8454841,1
id_1067,-1.3132826,36.896595,1
id_1068,-1.3030477,36.9042595,1
id_1069,-1.317912,36.8965208,1
id_1070,-1.3273069,36.9010435,1
id_1071,-1.3297388,36.8675962,1
id_1072,-1.3302187,36.8652159,1
id_1073,-1.2811463,36.8441006,1
id_1074,-1.2775578,36.8481309,1
id_1075,-1.3183412,36.8937074,1
id_1076,-1.3202275,36.8457371,1
id_1077,-1.284468,36.884371,1
id_1078,-1.3130358,36.8923199,1
id_1079,-1.2727366,36.8435184,1
id_1080,-1.3238004,36.8975698,1
id_1081,-1.2741825,36.8420883,1
id_1082,-1.2796498,36.8461108,1
id_1083,-1.3114979,36.8552249,1
id_1084,-1.3251657,36.8878712,1
id_1085,-1.30904,36.8805,2
id_1086,-1.31069,36.8704,1
id_1087,-1.30895,36.8813,2
id_1088,-1.2576963,36.8909245,1
id_1089,-1.3083805,36.86318,1
id_1090,-1.310581,36.8624078,1
id_1091,-1.3136574,36.8283841,1
id_1092,-1.2551804,36.8932694,1
id_1093,-1.2621628,36.8225785,1
id_1094,-1.2620405,36.844982,1
id_1095,-1.267676,36.9164122,1
id_1096,-1.2948477,36.8117706,1
id_1097,-1.3167715,36.9226644,1
id_1098,-1.2586544,36.81813,1
id_1099,-1.270031,36.8112985,1
id_1100,-1.2822681,36.8226047,1
id_1101,-1.2579024,36.8154637,1
id_1102,-1.2996266,36.924436,1
id_1103,-1.2880488,36.8272924,1
id_1104,-1.2878866,36.8242334,1
id_1105,-1.3137243,36.8370572,1
id_1106,-1.3258706,36.8969904,1
id_1107,-1.2982537,36.8334286,1
id_1108,-1.2973426,36.8307531,1
id_1109,-1.2777962,36.8354136,1
id_1110,-1.332876,36.9178283,1
id_1111,-1.3051466,36.8375498,1
id_1112,-1.2848045,36.8300477,1
id_1113,-1.2623411,36.8651838,1
id_1114,-1.2657169,36.8538962,1
id_1115,-1.262445,36.8645018,1
id_1116,-1.2692801,36.8419923,1
id_1117,-1.2657082,36.8538969,1
id_1118,-1.2621695,36.8643422,1
id_1119,-1.2622205,36.864782,1
id_1120,-1.2654684,36.8556602,1
id_1121,-1.2716559,36.8274962,1
id_1122,-1.3140854,36.8590529,1
id_1123,-1.3419773,36.9058587,1
id_1124,-1.3225536,36.838256,1
id_1125,-1.2841569,36.813769,1
id_1126,-1.3095012,36.8530293,1
id_1127,-1.2867067,36.8136108,1
id_1128,-1.2820904,36.827446,1
id_1129,-1.29807,36.8824353,1
id_1130,-1.3351282,36.916923,1
id_1131,-1.2550325,36.8865041,1
id_1132,-1.3093943,36.8789335,1
id_1133,-1.2544897,36.8188471,1
id_1134,-1.310614,36.873479,1
id_1135,-1.3107693,36.8720542,2
id_1136,-1.3112688,36.8620467,1
id_1137,-1.3119896,36.862329,1
id_1138,-1.3101699,36.863336,1
id_1139,-1.305167,36.8834406,1
id_1140,-1.3098764,36.8628527,1
id_1141,-1.3105204,36.8630323,1
id_1142,-1.3142072,36.8958419,1
id_1143,-1.3049374,36.8724158,1
id_1144,-1.3077101,36.8523717,1
id_1145,-1.2711324,36.9968745,1
id_1146,-1.2535821,36.9838118,1
id_1147,-1.2786827,36.9673613,1
id_1148,-1.2808503,36.9628196,1
id_1149,-1.2787325,36.9673839,1
id_1150,-1.2751018,36.9990749,1
id_1151,-1.2743312,37.0048184,1
id_1152,-1.2616383,36.9757304,1
id_1153,-1.279414,36.965066,1
id_1154,-1.2798627,36.9651332,1
id_1155,-1.2866612,36.9728427,1
id_1156,-1.2889759,36.971493,1
id_1157,-1.2891668,36.9705038,1
id_1158,-1.2780646,36.9570054,1
id_1159,-1.2890248,36.9743757,1
id_1160,-1.2859067,36.9846534,1
id_1161,-1.2884395,36.9741546,1
id_1162,-1.2832685,36.964827,1
id_1163,-1.279785,36.9648806,1
id_1164,-1.2725841019799604,36.97574395680014,1
id_1165,-1.2497606,36.7847727,1
id_1166,-1.2362733,36.8088637,1
id_1167,-1.1778684,36.7548197,1
id_1168,-1.2324655,36.809847,1
id_1169,-1.2062695,36.8053552,1
id_1170,-1.2294482,36.8050641,1
id_1171,-1.2335911,36.8073939,1
id_1172,-1.2325033,36.8046961,1
id_1173,-1.2345515,36.802324,1
id_1174,-1.2448838,36.6635374,1
id_1175,-1.2446637,36.6637148,1
id_1176,-1.2448109,36.6639784,1
id_1177,-1.2431555,36.6635574,1
id_1178,-1.2309081,36.7980161,1
id_1179,-1.1974196,36.6979282,1
id_1180,-1.2412573,36.7287553,1
id_1181,-1.228296,36.761308,1
id_1182,-1.1925712,36.7426596,1
id_1183,-1.1933016,36.7448512,1
id_1184,-1.2049083,36.7779213,1
id_1185,-1.2067467,36.7855641,1
id_1186,-1.2070487,36.7841222,1
id_1187,-1.2410998,36.7537081,1
id_1188,-1.2415412,36.7491238,1
id_1189,-1.2526464,36.7854168,1
id_1190,-1.2482339,36.7826589,1
id_1191,-1.2489074,36.8003683,1
id_1192,-1.2286698,36.8052175,1
id_1193,-1.2289671,36.8051627,1
id_1194,-1.2111728,36.7943877,1
id_1195,-1.2107182,36.7954831,1
id_1196,-1.2022413,36.7856568,1
id_1197,-1.2003523,36.8026446,1
id_1198,-1.2523621,36.7536597,1
id_1199,-1.2312747,36.7976905,1
id_1200,-1.1715107,36.7276315,1
id_1201,-1.1776361,36.7500827,1
id_1202,-1.2346983,36.6752256,1
id_1203,-1.2453927,36.6807039,1
id_1204,-1.2485815,36.6759398,1
id_1205,-1.2297322,36.8048519,1
id_1206,-1.2513296,36.8016606,1
id_1207,-1.2324279,36.8001065,1
id_1208,-1.1951653,36.7497255,1
id_1209,-1.2481703,36.7958917,1
id_1210,-1.2513533,36.7658142,1
id_1211,-1.2273656,36.8064645,1
id_1212,-1.2353126,36.8060811,1
id_1213,-1.2217565,36.7801717,1
id_1214,-1.2144798,36.7676885,1
id_1215,-1.2275187,36.8064805,1
id_1216,-1.2200042,36.713666,1
id_1217,-1.2206291,36.7128029,1
id_1218,-1.2206403,36.7130352,1
id_1219,-1.2201333,36.7137336,1
id_1220,-1.2204161,36.7152319,1
id_1221,-1.2223169,36.7218083,1
id_1222,-1.2221538,36.7212753,1
id_1223,-1.2438149,36.7679367,1
id_1224,-1.2524111,36.6862035,1
id_1225,-1.2361862,36.8100473,1
id_1226,-1.2402799,36.745373,1
id_1227,-1.2327493,36.815024,1
id_1228,-1.2327506,36.8145348,1
id_1229,-1.2326508,36.8149357,1
id_1230,-1.233862,36.8165549,1
id_1231,-1.2332856,36.8117155,1
id_1232,-1.2234907,36.8337249,1
id_1233,-1.233225,36.8121391,1
id_1234,-1.2502308,36.8739138,1
id_1235,-1.2511422,36.8709161,1
id_1236,-1.1978002,36.9271846,1
id_1237,-1.1797407,36.9289954,1
id_1238,-1.179848,36.9291456,1
id_1239,-1.2038378,36.9155192,1
id_1240,-1.2505667,36.8916715,1
id_1241,-1.2470286,36.8857097,1
id_1242,-1.2419549,36.8934577,1
id_1243,-1.247564,36.8796434,1
id_1244,-1.2471738,36.8863899,1
id_1245,-1.2355786,36.8114999,1
id_1246,-1.235356,36.8113819,1
id_1247,-1.2499761,36.8470733,1
id_1248,-1.2324897,36.8120047,1
id_1249,-1.2507244,36.8182072,1
id_1250,-1.2497855,36.8202048,1
id_1251,-1.2488507,36.8200261,1
id_1252,-1.2326796,36.814582,1
id_1253,-1.2198801,36.888721,1
id_1254,-1.2361445,36.811318,1
id_1255,-1.2327436,36.8150859,1
id_1256,-1.2216177,36.8965477,1
id_1257,-1.2161466,36.9305307,1
id_1258,-1.2524705,36.88893,1
id_1259,-1.2468034,36.8913689,1
id_1260,-1.2460944,36.8922938,1
id_1261,-1.2195566,36.8942535,1
id_1262,-1.2518504,36.8273903,1
id_1263,-1.1753046,36.830559,1
id_1264,-1.2480193,36.8596219,1
id_1265,-1.2508881,36.8570048,1
id_1266,-1.2497329,36.856487,1
id_1267,-1.2262171,36.8133796,1
id_1268,-1.251796,36.8185479,1
id_1269,-1.1724064,36.8299675,1
id_1270,-1.1735237,36.8317229,1
id_1271,-1.1716327,36.8298908,1
id_1272,-1.1710879,36.8287176,1
id_1273,-1.1709288,36.828497,1
id_1274,-1.1708182,36.8277381,1
id_1275,-1.1713282,36.8293217,1
id_1276,-1.1713602,36.8280979,1
id_1277,-1.1705122,36.8274284,1
id_1278,-1.1717944,36.8288551,1
id_1279,-1.1681648,36.8257876,1
id_1280,-1.1726646,36.8335482,1
id_1281,-1.1720723,36.8347459,1
id_1282,-1.1720478,36.8293289,1
id_1283,-1.1673945,36.8251792,1
id_1284,-1.1716938,36.841188,1
id_1285,-1.171429,36.8283947,1
id_1286,-1.2104015,36.868819,1
id_1287,-1.2014195,36.851104,1
id_1288,-1.2257283,36.8401939,1
id_1289,-1.2252765,36.8403062,1
id_1290,-1.2265048,36.8388315,1
id_1291,-1.2496574,36.8205499,1
id_1292,-1.2484209,36.8174702,1
id_1293,-1.2222802,36.8234467,1
id_1294,-1.2252355,36.8400543,1
id_1295,-1.2257762,36.8401255,1
id_1296,-1.2252948,36.8401927,1
id_1297,-1.2179143,36.8999967,1
id_1298,-1.232587,36.8779934,1
id_1299,-1.2322988,36.8790582,1
id_1300,-1.2321906,36.8778405,1
id_1301,-1.2321621,36.8784365,1
id_1302,-1.2258785,36.8398238,1
id_1303,-1.2454328,36.8689072,1
id_1304,-1.2469685,36.8717162,1
id_1305,-1.2206801,36.8939766,1
id_1306,-1.2522076,36.8584189,1
id_1307,-1.2337052,36.8684454,1
id_1308,-1.2197058,36.8887996,1
id_1309,-1.2198743,36.8889511,1
id_1310,-1.2199404,36.8889468,1
id_1311,-1.2528693,36.8273505,1
id_1312,-1.2363673,36.875123,1
id_1313,-1.2330105,36.8783882,1
id_1314,-1.2272103,36.8851084,1
id_1315,-1.2204025,36.8929128,1
id_1316,-1.2177258,36.8978325,1
id_1317,-1.2185138,36.9006039,1
id_1318,-1.2239259,36.9025116,1
id_1319,-1.2229187,36.9040791,1
id_1320,-1.2216349,36.9134342,1
id_1321,-1.2274914,36.9184403,1
id_1322,-1.2364175,36.93493,1
id_1323,-1.204584,36.9176291,1
id_1324,-1.2042152,36.9176159,1
id_1325,-1.2046134,36.9185343,1
id_1326,-1.1948217,36.9454396,1
id_1327,-1.1838928,36.9281603,1
id_1328,-1.1768237,36.940419,1
id_1329,-1.2502353,36.814854,1
id_1330,-1.2224821,36.9110107,1
id_1331,-1.21684,36.8969445,1
id_1332,-1.234992,36.890578,1
id_1333,-1.2448837,36.8715391,1
id_1334,-1.2098616,36.9049052,1
id_1335,-1.2078519,36.9122476,1
id_1336,-1.2227595,36.8132606,1
id_1337,-1.2339735,36.8659654,1
id_1338,-1.2070307,36.8826109,1
id_1339,-1.226956,36.883031,1
id_1340,-1.2184586,36.8847124,1
id_1341,-1.2525485,36.8779622,1
id_1342,-1.2158651,36.8860687,1
id_1343,-1.2494578,36.9338202,1
id_1344,-1.25026,36.8885,1
id_1345,-1.251073,36.8919,1
id_1346,-1.25023,36.8898,1
id_1347,-1.2272208,36.885157,1
id_1348,-1.2371215,36.9361775,1
id_1349,-1.2056241,36.9133769,1
id_1350,-1.2355795,36.8115096,1
id_1351,-1.1937141,36.910672,1
id_1352,-1.2413743,36.8780121,1
id_1353,-1.2414999,36.878915,1
id_1354,-1.2441422,36.8776088,1
id_1355,-1.244853,36.8781322,1
id_1356,-1.2449992,36.8751317,1
id_1357,-1.2488861,36.8585313,1
id_1358,-1.2225117,36.912543,1
id_1359,-1.2215622,36.9133541,1
id_1360,-1.2492682,36.8587118,1
id_1361,-1.1910181,36.9137476,1
id_1362,-1.2298311,36.9271553,1
id_1363,-1.2289806,36.9276219,1
id_1364,-1.248791,36.9489339,1
id_1365,-1.2520224,36.9522048,1
id_1366,-1.2510086,36.8857836,1
id_1367,-1.2388597,36.8447442,1
id_1368,-1.252237,36.8133986,1
id_1369,-1.1917032,36.9350826,1
id_1370,-1.1783079,36.8919343,1
id_1371,-1.1663681,36.8246294,1
id_1372,-1.2527663,36.9233396,1
id_1373,-1.23873,36.9002637,1
id_1374,-1.231144,36.8662959,1
id_1375,-1.2465345,36.8911528,1
id_1376,-1.2204777,36.9143696,1
id_1377,-1.1819836,36.9277772,1
id_1378,-1.1797358,36.9341273,1
id_1379,-1.1797105,36.9338895,1
id_1380,-1.2181187,36.8146287,1
id_1381,-1.2343025,36.8664493,1
id_1382,-1.1776434,37.0075333,1
id_1383,-1.179471964481199,36.95895405188977,1
